ACT_NUM_ACTUACIO,NOM REGIO,TAL_COD_ALARMA1,TGA_NOM_GRUPO,TAL_COD_ALARMA2,TAL_NOM_ALARMA,CODI_INE,MUNICIPI,NOM_POBLACIO,CODI_COMARCA,NOM_COMARCA,ANY,MES,ACT_DAT_ACTUACIO,ACT_X_UTM,ACT_Y_UTM,CODI_REGIO,VALIDAT,LONGITUD,LATITUD,GEOREFERÈNCIA
202533306,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08120,Matadepera,Matadepera,40,Vallès Occidental,2020,9,18/09/2020,419351,4607051,25,SI,2.032062289,41.61110019,
202533236,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08210,Sant Feliu de Codines,Sant Feliu de Codines,41,Vallès Oriental,2020,9,17/09/2020,429136,4617287,25,SI,2.148273297,41.70421652,
200415750,Tarragona,SV,salvaments,RC,Recerca persones perdudes,43036,Cabra del Camp,Cabra del Camp,01,Alt Camp,2020,9,17/09/2020,360213,4584174,04,SI,1.327835545,41.39696004,
202423380,Metropolitana Sud,SV,salvaments,RC,Recerca persones perdudes,08058,Castellet i la Gornal,Clariana,03,Alt Penedès,2020,9,16/09/2020,384174,4566889,24,SI,1.617667688,41.24511507,
202533094,Metropolitana Nord,SV,salvaments,RC,Recerca persones perdudes,08120,Matadepera,Matadepera,40,Vallès Occidental,2020,9,16/09/2020,417230,4609287,25,SI,2.006300863,41.63102027,
202423360,Metropolitana Sud,SV,salvaments,MR,Recerca i/o rescat en medi marítim,08270,Sitges,Sitges,17,Garraf,2020,9,16/09/2020,396993,4564015,24,SI,1.771105866,41.22096737,
202533111,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08015,Badalona,Badalona,13,Barcelonès,2020,9,16/09/2020,435426,4591143,25,SI,2.226681923,41.46928621,
200415657,Tarragona,SV,salvaments,RC,Recerca persones perdudes,43148,Tarragona,Tarragona,36,Tarragonès,2020,9,16/09/2020,,,04,SI,,,
202311348,Centre,SV,salvaments,RC,Recerca persones perdudes,08080,Fígols,Fígols,14,Berguedà,2020,9,16/09/2020,401269,4669731,23,SI,1.804606387,42.173495,
200312418,Lleida,SV,salvaments,RC,Recerca persones perdudes,25047,Bellcaire d'Urgell,Bellcaire d'Urgell,23,Noguera,2020,9,15/09/2020,321219,4625000,03,SI,0.849498701,41.756714,
202532986,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08120,Matadepera,Matadepera,40,Vallès Occidental,2020,9,15/09/2020,418209,4610414,25,SI,2.017898541,41.64127093,
202533003,Metropolitana Nord,SV,salvaments,RC,Recerca persones perdudes,08187,Sabadell,Sabadell,40,Vallès Occidental,2020,9,15/09/2020,422037,4603933,25,SI,2.064700609,41.58328607,
200222361,Girona,SV,salvaments,MU,Rescat de muntanya,17152,Roses,Roses,02,Alt Empordà,2020,9,15/09/2020,515403,4680701,02,SI,3.186803328,42.27837026,
202311313,Centre,SV,salvaments,MU,Rescat de muntanya,17006,Alp,Alp,15,Cerdanya,2020,9,15/09/2020,411429,4688307,23,SI,1.924759072,42.3419816,
202532996,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08120,Matadepera,Matadepera,40,Vallès Occidental,2020,9,15/09/2020,418099,4610479,25,SI,2.016569007,41.64184502,
200222378,Girona,SV,salvaments,MR,Recerca i/o rescat en medi marítim,17117,Palafrugell,Palafrugell,10,Baix Empordà,2020,9,15/09/2020,516982,4638532,02,SI,3.204728049,41.89854362,
200222373,Girona,SV,salvaments,RC,Recerca persones perdudes,17043,Queralbs,Queralbs,31,Ripollès,2020,9,15/09/2020,425061,4692267,02,SI,2.089713143,42.37907365,
202701229,U.F. Val d'Aran,SV,salvaments,RC,Recerca persones perdudes,25045,Bausen,Bausen,39,Val d'Aran,2020,9,14/09/2020,,,27,SI,,,
202532904,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08134,Figaró-Montmany,Figaró-Montmany,41,Vallès Oriental,2020,9,14/09/2020,439058,4618712,25,SI,2.267371666,41.71787256,
202311285,Centre,SV,salvaments,RC,Recerca persones perdudes,08265,Sant Vicenç de Torelló,Sant Vicenç de Torelló,24,Osona,2020,9,14/09/2020,439237,4658202,23,SI,2.265459256,42.07353692,
202423140,Metropolitana Sud,SV,salvaments,RC,Recerca persones perdudes,08043,Canyelles,Canyelles,17,Garraf,2020,9,14/09/2020,,,24,SI,,,
202532793,Metropolitana Nord,SV,salvaments,RC,Recerca persones perdudes,08003,Alella,Alella,21,Maresme,2020,9,14/09/2020,439984,4594760,25,SI,2.280902704,41.50221768,
200222175,Girona,SV,salvaments,FL,"Recerca i/o rescat en medi fluvial (rius, barrancs, llacs)",17020,Bescanó,Bescanó,20,Gironès,2020,9,13/09/2020,474601,4646857,02,SI,2.693442345,41.97329816,
202701219,U.F. Val d'Aran,SV,salvaments,MU,Rescat de muntanya,25025,Naut Aran,Naut Aran,39,Val d'Aran,2020,9,13/09/2020,329471,4721195,27,SI,0.920496605,42.62433208,
202423071,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08295,Vallirana,Vallirana,11,Baix Llobregat,2020,9,13/09/2020,410116,4581714,24,SI,1.92502298,41.38193201,
202423073,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08089,Gavà,Gavà,11,Baix Llobregat,2020,9,13/09/2020,412536,4572543,24,SI,1.955281487,41.29960285,
200312282,Lleida,SV,salvaments,FL,"Recerca i/o rescat en medi fluvial (rius, barrancs, llacs)",25039,Baix Pallars,Baix Pallars,26,Pallars Sobirà,2020,9,13/09/2020,338792,4682788,03,SI,1.044879781,42.28064971,
200222207,Girona,SV,salvaments,MU,Rescat de muntanya,17019,Besalú,Besalú,19,Garrotxa,2020,9,13/09/2020,475390,4671938,02,SI,2.701909591,42.19921297,
202701224,U.F. Val d'Aran,SV,salvaments,MU,Rescat de muntanya,25025,Naut Aran,Naut Aran,39,Val d'Aran,2020,9,13/09/2020,330658,4729562,27,SI,0.932467617,42.69989481,
202311217,Centre,SV,salvaments,RC,Recerca persones perdudes,08239,Sant Quirze Safaja,Sant Quirze Safaja,42,Moianès,2020,9,13/09/2020,429735,4620470,23,SI,2.155096609,41.73293616,
202701213,U.F. Val d'Aran,SV,salvaments,MU,Rescat de muntanya,25025,Naut Aran,Naut Aran,39,Val d'Aran,2020,9,12/09/2020,336706,4736206,27,SI,1.004347671,42.76099994,
200222117,Girona,SV,salvaments,RC,Recerca persones perdudes,17040,Canet d'Adri,Canet d'Adri,20,Gironès,2020,9,12/09/2020,477678,4653799,02,SI,2.730316395,42.03591487,
200222149,Girona,SV,salvaments,MU,Rescat de muntanya,17149,Riudaura,Riudaura,19,Garrotxa,2020,9,12/09/2020,449492,4669833,02,SI,2.388413838,42.17901167,
202701217,U.F. Val d'Aran,SV,salvaments,MU,Rescat de muntanya,25025,Naut Aran,Naut Aran,39,Val d'Aran,2020,9,12/09/2020,333526,4722715,27,SI,0.969469591,42.63889879,
202311182,Centre,SV,salvaments,MU,Rescat de muntanya,08142,"Nou de Berguedà, La","Nou de Berguedà, La",14,Berguedà,2020,9,12/09/2020,409771,4670496,23,SI,1.907407478,42.18140998,
202701214,U.F. Val d'Aran,SV,salvaments,MU,Rescat de muntanya,25243,Vielha e Mijaran,Vielha e Mijaran,39,Val d'Aran,2020,9,12/09/2020,312947,4722085,27,SI,0.718851967,42.62850731,
200222112,Girona,SV,salvaments,MU,Rescat de muntanya,17143,Rabós,Rabós,02,Alt Empordà,2020,9,12/09/2020,504042,4697927,02,SI,3.049141096,42.43365105,
202532598,Metropolitana Nord,SV,salvaments,RC,Recerca persones perdudes,08296,Vallromanes,Vallromanes,41,Vallès Oriental,2020,9,12/09/2020,439588,4597335,25,SI,2.275899858,41.5253802,
200312249,Lleida,SV,salvaments,RC,Recerca persones perdudes,25082,Espot,Espot,26,Pallars Sobirà,2020,9,12/09/2020,339278,4716603,03,SI,1.041312829,42.58511,
200312230,Lleida,SV,salvaments,MU,Rescat de muntanya,25908,Fígols i Alinyà,Fígols i Alinyà,04,Alt Urgell,2020,9,12/09/2020,362507,4672034,03,SI,1.334913131,42.18837921,
200312172,Lleida,SV,salvaments,MU,Rescat de muntanya,25043,"Vall de Boí, La","Vall de Boí, La",05,Alta Ribagorça,2020,9,11/09/2020,331856,4715392,03,SI,0.951274405,42.57262947,
200415373,Tarragona,SV,salvaments,MU,Rescat de muntanya,43086,Montblanc,Pinatell,16,Conca de Barberà,2020,9,11/09/2020,343214,4575193,04,SI,1.12690844,41.31297131,
200312163,Lleida,SV,salvaments,MU,Rescat de muntanya,25043,"Vall de Boí, La","Vall de Boí, La",05,Alta Ribagorça,2020,9,11/09/2020,326071,4716313,03,SI,0.880553284,42.57963643,
200415378,Tarragona,SV,salvaments,MU,Rescat de muntanya,43162,Vandellòs i l'Hospitalet de l'Infant,Vandellòs i l'Hospitalet de l'Infant,08,Baix Camp,2020,9,11/09/2020,323297,4541638,04,SI,0.898782963,41.00679598,
200222002,Girona,SV,salvaments,MU,Rescat de muntanya,17028,Brunyola,Brunyola,34,Selva,2020,9,11/09/2020,470200,4638859,02,SI,2.640729178,41.90110934,
200415385,Tarragona,SV,salvaments,RC,Recerca persones perdudes,43123,Reus,Reus,08,Baix Camp,2020,9,11/09/2020,338326,4558647,04,SI,1.072925546,41.16304694,
200221999,Girona,SV,salvaments,MU,Rescat de muntanya,17233,Vilobí d'Onyar,Vilobí d'Onyar,34,Selva,2020,9,11/09/2020,478389,4637593,02,SI,2.739501485,41.88997324,
200312199,Lleida,SV,salvaments,FL,"Recerca i/o rescat en medi fluvial (rius, barrancs, llacs)",25062,Camarasa,Camarasa,23,Noguera,2020,9,11/09/2020,325395,4641665,03,SI,0.894786078,41.90764224,
200312191,Lleida,SV,salvaments,MU,Rescat de muntanya,25062,Camarasa,Camarasa,23,Noguera,2020,9,11/09/2020,324075,4641117,03,SI,0.87904464,41.90241708,
202311141,Centre,SV,salvaments,RC,Recerca persones perdudes,08132,Montmajor,Montmajor,14,Berguedà,2020,9,11/09/2020,396668,4666026,23,SI,1.749568988,42.13954026,
202311154,Centre,SV,salvaments,RC,Recerca persones perdudes,17099,Meranges,Meranges,15,Cerdanya,2020,9,11/09/2020,400198,4702059,23,SI,1.786059028,42.4644453,
202532464,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08205,Sant Cugat del Vallès,Sant Cugat del Vallès,40,Vallès Occidental,2020,9,11/09/2020,425110,4589915,25,SI,2.103306646,41.45732952,
202422928,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08169,"Prat de Llobregat, El","Prat de Llobregat, El",11,Baix Llobregat,2020,9,11/09/2020,426700,4572071,24,SI,2.124500249,41.29676273,
202532518,Metropolitana Nord,SV,salvaments,RC,Recerca persones perdudes,08081,Fogars de Montclús,Fogars de Montclús,41,Vallès Oriental,2020,9,11/09/2020,456101,4625898,25,SI,2.471717624,41.78371811,
202422927,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08072,Corbera de Llobregat,Corbera de Llobregat,11,Baix Llobregat,2020,9,11/09/2020,414425,4588220,24,SI,1.975628681,41.44099588,
200222031,Girona,SV,salvaments,MU,Rescat de muntanya,17109,Montagut i Oix,Montagut i Oix,19,Garrotxa,2020,9,11/09/2020,465847,4685489,02,SI,2.585523336,42.32089499,
202422830,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08025,"Bruc, El","Bruc, El",06,Anoia,2020,9,10/09/2020,399357,4606366,24,SI,1.792258434,41.60266099,
202311092,Centre,SV,salvaments,MU,Rescat de muntanya,17220,Viladrau,Viladrau,24,Osona,2020,9,10/09/2020,446626,4630522,23,SI,2.357285306,41.82478287,
202422833,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08025,"Bruc, El","Bruc, El",06,Anoia,2020,9,10/09/2020,400308,4606235,24,SI,1.803690063,41.6016006,
200312141,Lleida,SV,salvaments,RC,Recerca persones perdudes,25172,Ponts,Ponts,23,Noguera,2020,9,10/09/2020,350372,4641862,03,SI,1.195727832,41.91454129,
200312123,Lleida,SV,salvaments,MU,Rescat de muntanya,25173,"Pont de Suert, El","Pont de Suert, El",05,Alta Ribagorça,2020,9,10/09/2020,318922,4693956,03,SI,0.800559921,42.3767962,
202701198,U.F. Val d'Aran,SV,salvaments,RC,Recerca persones perdudes,25031,Arres,Arres,39,Val d'Aran,2020,9,09/09/2020,313023,4737548,27,SI,0.714678691,42.76766812,
200221848,Girona,SV,salvaments,MR,Recerca i/o rescat en medi marítim,17062,"Escala, L'","Escala, L'",02,Alt Empordà,2020,9,09/09/2020,514446,4661704,02,SI,3.174725278,42.10729548,
202532232,Metropolitana Nord,SV,salvaments,FL,"Recerca i/o rescat en medi fluvial (rius, barrancs, llacs)",08135,Montmeló,Montmeló,41,Vallès Oriental,2020,9,09/09/2020,437335,4599695,25,SI,2.248651558,41.54646263,
202532092,Metropolitana Nord,SV,salvaments,RC,Recerca persones perdudes,08015,Badalona,Badalona,13,Barcelonès,2020,9,08/09/2020,436910,4591595,25,SI,2.244405069,41.47347534,
202422618,Metropolitana Sud,SV,salvaments,RC,Recerca persones perdudes,08025,"Bruc, El","Bruc, El",06,Anoia,2020,9,08/09/2020,400902,4605900,24,SI,1.810872006,41.59865775,
200221737,Girona,SV,salvaments,RC,Recerca persones perdudes,17160,Sant Feliu de Guíxols,Sant Feliu de Guíxols,10,Baix Empordà,2020,9,08/09/2020,497869,4623622,02,SI,2.974363099,41.76442988,
202606560,Terres de l'Ebre,SV,salvaments,FL,"Recerca i/o rescat en medi fluvial (rius, barrancs, llacs)",43901,Deltebre,Deltebre,09,Baix Ebre,2020,9,08/09/2020,308534,4509261,26,SI,0.733321056,40.71202595,
200312017,Lleida,SV,salvaments,MU,Rescat de muntanya,25123,Lladorre,Lladorre,26,Pallars Sobirà,2020,9,08/09/2020,363965,4726450,03,SI,1.339679466,42.6784992,
202422561,Metropolitana Sud,SV,salvaments,RC,Recerca persones perdudes,08211,Sant Feliu de Llobregat,Sant Feliu de Llobregat,11,Baix Llobregat,2020,9,08/09/2020,421169,4583373,24,SI,2.056978192,41.39803254,
200312016,Lleida,SV,salvaments,RC,Recerca persones perdudes,25043,"Vall de Boí, La","Vall de Boí, La",05,Alta Ribagorça,2020,9,08/09/2020,323594,4716975,03,SI,0.850185069,42.58503187,
200221753,Girona,SV,salvaments,MR,Recerca i/o rescat en medi marítim,17118,Palamós,Palamós,10,Baix Empordà,2020,9,08/09/2020,,,02,SI,,,
202310963,Centre,SV,salvaments,MU,Rescat de muntanya,25913,Riu de Cerdanya,Riu de Cerdanya,15,Cerdanya,2020,9,07/09/2020,403251,4685490,23,SI,1.825970382,42.31564273,
202422389,Metropolitana Sud,SV,salvaments,FL,"Recerca i/o rescat en medi fluvial (rius, barrancs, llacs)",08074,Cubelles,Cubelles,17,Garraf,2020,9,07/09/2020,389441,4562408,24,SI,1.681321764,41.20549889,
202701194,U.F. Val d'Aran,SV,salvaments,RC,Recerca persones perdudes,25057,"Bòrdes, Es",Arró,39,Val d'Aran,2020,9,07/09/2020,,,27,SI,,,
200311980,Lleida,SV,salvaments,RC,Recerca persones perdudes,25182,Puigverd de Lleida,Puigverd de Lleida,33,Segrià,2020,9,07/09/2020,311289,4603484,03,SI,0.736934565,41.5607698,
202531776,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08051,Castellar del Vallès,Castellar del Vallès,40,Vallès Occidental,2020,9,06/09/2020,423228,4607285,25,SI,2.078557558,41.61358996,
202531768,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08042,Cànoves i Samalús,Cànoves i Samalús,41,Vallès Oriental,2020,9,06/09/2020,446321,4616084,25,SI,2.354916455,41.69472681,
200311916,Lleida,SV,salvaments,FL,"Recerca i/o rescat en medi fluvial (rius, barrancs, llacs)",25039,Baix Pallars,Baix Pallars,26,Pallars Sobirà,2020,9,06/09/2020,338439,4682866,03,SI,1.040579284,42.28127874,
202531739,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08054,Castellbisbal,Castellbisbal,40,Vallès Occidental,2020,9,06/09/2020,413572,4591802,25,SI,1.964906654,41.47316419,
202422242,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08122,Mediona,Mediona,03,Alt Penedès,2020,9,06/09/2020,391224,4592976,24,SI,1.697106718,41.48101676,
200311915,Lleida,SV,salvaments,FL,"Recerca i/o rescat en medi fluvial (rius, barrancs, llacs)",25183,Rialp,Rialp,26,Pallars Sobirà,2020,9,06/09/2020,346842,4700893,03,SI,1.137649975,42.44524155,
202531749,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08902,Vilanova del Vallès,Vilanova del Vallès,41,Vallès Oriental,2020,9,06/09/2020,443959,4600224,25,SI,2.3280179,41.55171869,
202422257,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08270,Sitges,Sitges,17,Garraf,2020,9,06/09/2020,397435,4564315,24,SI,1.776327492,41.22372527,
202531786,Metropolitana Nord,SV,salvaments,RC,Recerca persones perdudes,08223,Sant Llorenç Savall,Sant Llorenç Savall,40,Vallès Occidental,2020,9,06/09/2020,417676,4614273,25,SI,2.010967848,41.67596969,
200221609,Girona,SV,salvaments,MU,Rescat de muntanya,17009,Arbúcies,Arbúcies,34,Selva,2020,9,06/09/2020,465078,4630648,02,SI,2.579464376,41.82694604,
202310891,Centre,SV,salvaments,MU,Rescat de muntanya,08269,Seva,Seva,24,Osona,2020,9,06/09/2020,448350,4628517,23,SI,2.378218719,41.80683926,
202531781,Metropolitana Nord,SV,salvaments,RC,Recerca persones perdudes,08202,Sant Celoni,Sant Celoni,41,Vallès Oriental,2020,9,06/09/2020,461950,4615406,25,SI,2.542773149,41.68952092,
202606509,Terres de l'Ebre,SV,salvaments,MR,Recerca i/o rescat en medi marítim,43013,"Ametlla de Mar, L'","Ametlla de Mar, L'",09,Baix Ebre,2020,9,06/09/2020,315284,4528431,26,SI,0.807501339,40.88613464,
200311888,Lleida,SV,salvaments,RC,Recerca persones perdudes,25910,Josa i Tuixén,Josa i Tuixén,04,Alt Urgell,2020,9,05/09/2020,382017,4680772,03,SI,1.569332909,42.27023759,
200311861,Lleida,SV,salvaments,MU,Rescat de muntanya,25017,Alins,Alins,26,Pallars Sobirà,2020,9,05/09/2020,370775,4719811,03,SI,1.424274355,42.61990783,
200311882,Lleida,SV,salvaments,MU,Rescat de muntanya,25039,Baix Pallars,Baix Pallars,26,Pallars Sobirà,2020,9,05/09/2020,337147,4689209,03,SI,1.023132489,42.33810216,
200311887,Lleida,SV,salvaments,MU,Rescat de muntanya,25196,Sant Esteve de la Sarga,Sant Esteve de la Sarga,25,Pallars Jussà,2020,9,05/09/2020,308213,4661216,03,SI,0.681398167,42.07960424,
202531647,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08097,Gualba,Gualba,41,Vallès Oriental,2020,9,05/09/2020,457039,4622553,25,SI,2.483246942,41.75364216,
202310861,Centre,SV,salvaments,MU,Rescat de muntanya,08280,Tavertet,Tavertet,24,Osona,2020,9,05/09/2020,450866,4649279,23,SI,2.406777423,41.99398888,
202422200,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08270,Sitges,Sitges,17,Garraf,2020,9,05/09/2020,407987,4567205,24,SI,1.901761221,41.25102212,
200311885,Lleida,SV,salvaments,RC,Recerca persones perdudes,25123,Lladorre,Lladorre,26,Pallars Sobirà,2020,9,05/09/2020,354268,4724485,03,SI,1.221884692,42.65903545,
200311867,Lleida,SV,salvaments,MU,Rescat de muntanya,25196,Sant Esteve de la Sarga,Sant Esteve de la Sarga,25,Pallars Jussà,2020,9,05/09/2020,308213,4661216,03,SI,0.681398167,42.07960424,
200311873,Lleida,SV,salvaments,MU,Rescat de muntanya,25165,Peramola,Peramola,04,Alt Urgell,2020,9,05/09/2020,352849,4660857,03,SI,1.220823884,42.08600586,
202310864,Centre,SV,salvaments,RC,Recerca persones perdudes,08047,Cardona,Cardona,07,Bages,2020,9,05/09/2020,388392,4651440,23,SI,1.652228056,42.00707216,
200311877,Lleida,SV,salvaments,RC,Recerca persones perdudes,25032,Arsèguel,Arsèguel,04,Alt Urgell,2020,9,05/09/2020,,,03,SI,,,
202531596,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08120,Matadepera,Matadepera,40,Vallès Occidental,2020,9,05/09/2020,418408,4609693,25,SI,2.02038603,41.63479805,
200415004,Tarragona,SV,salvaments,MU,Rescat de muntanya,43057,"Febró, La","Febró, La",08,Baix Camp,2020,9,05/09/2020,330453,4569992,04,SI,0.975991146,41.26356996,
202310871,Centre,SV,salvaments,MU,Rescat de muntanya,08022,Berga,Berga,14,Berguedà,2020,9,05/09/2020,404807,4660877,23,SI,1.848879264,42.0942063,
202531665,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08009,Argentona,Argentona,21,Maresme,2020,9,05/09/2020,450086,4600424,25,SI,2.401465445,41.55392592,
202310857,Centre,SV,salvaments,MU,Rescat de muntanya,17206,Urús,Urús,15,Cerdanya,2020,9,05/09/2020,408503,4685676,23,SI,1.889660955,42.31795231,
202310819,Centre,SV,salvaments,RC,Recerca persones perdudes,08053,Castellbell i el Vilar,Castellbell i el Vilar,07,Bages,2020,9,04/09/2020,407203,4608912,23,SI,1.8860001,41.62653965,
200221437,Girona,SV,salvaments,RC,Recerca persones perdudes,17148,Riudarenes,Riudarenes,34,Selva,2020,9,04/09/2020,468041,4628142,02,SI,2.615279527,41.8045002,
200221435,Girona,SV,salvaments,MU,Rescat de muntanya,17095,Lloret de Mar,Lloret de Mar,34,Selva,2020,9,04/09/2020,485574,4615424,02,SI,2.826647629,41.69046182,
202310806,Centre,SV,salvaments,RC,Recerca persones perdudes,08253,Santa Maria de Besora,Santa Maria de Besora,24,Osona,2020,9,04/09/2020,438428,4662224,23,SI,2.255256741,42.10969509,
202310767,Centre,SV,salvaments,RC,Recerca persones perdudes,17078,Ger,Ger,15,Cerdanya,2020,9,03/09/2020,401290,4702163,23,SI,1.799320817,42.46552161,
202531409,Metropolitana Nord,SV,salvaments,RC,Recerca persones perdudes,08120,Matadepera,Matadepera,40,Vallès Occidental,2020,9,03/09/2020,418716,4607884,25,SI,2.02432911,41.61853775,
202310757,Centre,SV,salvaments,MU,Rescat de muntanya,08190,Saldes,Saldes,14,Berguedà,2020,9,03/09/2020,393965,4676741,23,SI,1.714914675,42.23565816,
200221327,Girona,SV,salvaments,MU,Rescat de muntanya,17043,Queralbs,Queralbs,31,Ripollès,2020,9,03/09/2020,430481,4694242,02,SI,2.155304443,42.39736248,
202701172,U.F. Val d'Aran,SV,salvaments,MU,Rescat de muntanya,25045,Bausen,Bausen,39,Val d'Aran,2020,9,03/09/2020,310339,4746198,27,SI,0.678990088,42.8448417,
200414905,Tarragona,SV,salvaments,RC,Recerca persones perdudes,43075,Margalef,Margalef,29,Priorat,2020,9,03/09/2020,316432,4572757,04,SI,0.807891995,41.28539497,
200221241,Girona,SV,salvaments,MU,Rescat de muntanya,17199,Torroella de Montgrí,Torroella de Montgrí,10,Baix Empordà,2020,9,02/09/2020,512508,4659233,02,SI,3.151232247,42.08507375,
202421950,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08025,"Bruc, El","Bruc, El",06,Anoia,2020,9,02/09/2020,398280,4603788,24,SI,1.779774291,41.57930893,
202421942,Metropolitana Sud,SV,salvaments,RC,Recerca persones perdudes,08287,Torrelavit,Torrelavit,03,Alt Penedès,2020,9,02/09/2020,,,24,SI,,,
202421962,Metropolitana Sud,SV,salvaments,RC,Recerca persones perdudes,08025,"Bruc, El","Bruc, El",06,Anoia,2020,9,02/09/2020,400031,4605345,24,SI,1.800515174,41.59355123,
200221219,Girona,SV,salvaments,MU,Rescat de muntanya,17043,Queralbs,Queralbs,31,Ripollès,2020,9,02/09/2020,430982,4688821,02,SI,2.162040466,42.34859044,
202310697,Centre,SV,salvaments,MU,Rescat de muntanya,08139,Mura,Mura,07,Bages,2020,9,02/09/2020,411652,4612966,23,SI,1.938801013,41.66355381,
200311695,Lleida,SV,salvaments,MU,Rescat de muntanya,25086,Esterri d'Àneu,Esterri d'Àneu,26,Pallars Sobirà,2020,9,02/09/2020,371984,4717916,03,SI,1.439437186,42.60305015,
202701160,U.F. Val d'Aran,SV,salvaments,MU,Rescat de muntanya,25025,Naut Aran,Salardú,39,Val d'Aran,2020,9,01/09/2020,327831,4728923,27,SI,0.898168657,42.69351606,
202531151,Metropolitana Nord,SV,salvaments,RC,Recerca persones perdudes,08137,Montseny,Montseny,41,Vallès Oriental,2020,9,01/09/2020,447889,4627298,25,SI,2.372776432,41.79583024,
200414701,Tarragona,SV,salvaments,MU,Rescat de muntanya,43148,Tarragona,Tarragona,36,Tarragonès,2020,8,31/08/2020,356467,4555108,04,SI,1.289887691,41.13459617,
202310589,Centre,SV,salvaments,MU,Rescat de muntanya,08269,Seva,Seva,24,Osona,2020,8,31/08/2020,437321,4628924,23,SI,2.24541476,41.80970945,
200414713,Tarragona,SV,salvaments,RC,Recerca persones perdudes,43096,"Morera de Montsant, La","Morera de Montsant, La",29,Priorat,2020,8,31/08/2020,318400,4571142,04,SI,0.831858344,41.27130281,
202421777,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08147,Olesa de Montserrat,Olesa de Montserrat,11,Baix Llobregat,2020,8,31/08/2020,406741,4602739,24,SI,1.881415403,41.57089435,
202421809,Metropolitana Sud,SV,salvaments,RC,Recerca persones perdudes,08069,Collbató,Collbató,11,Baix Llobregat,2020,8,31/08/2020,402775,4604783,24,SI,1.833523714,41.58882893,
200311604,Lleida,SV,salvaments,MU,Rescat de muntanya,25082,Espot,Espot,26,Pallars Sobirà,2020,8,31/08/2020,337311,4711093,03,SI,1.018925333,42.53510566,
200221024,Girona,SV,salvaments,RC,Recerca persones perdudes,17120,Palau-saverdera,Palau-saverdera,02,Alt Empordà,2020,8,31/08/2020,513734,4684699,02,SI,3.166657156,42.31440808,
202421790,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08025,"Bruc, El","Bruc, El",06,Anoia,2020,8,31/08/2020,399266,4606266,24,SI,1.791183453,41.60174898,
202421683,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08066,Castellví de Rosanes,Castellví de Rosanes,11,Baix Llobregat,2020,8,30/08/2020,409982,4589621,24,SI,1.922243977,41.45312738,
202310547,Centre,SV,salvaments,MU,Rescat de muntanya,08272,Sora,Sora,24,Osona,2020,8,30/08/2020,429200,4662521,23,SI,2.143614872,42.11159107,
202310564,Centre,SV,salvaments,MU,Rescat de muntanya,08127,Monistrol de Montserrat,Monistrol de Montserrat,07,Bages,2020,8,30/08/2020,403679,4603981,23,SI,1.844496294,41.58171605,
202310561,Centre,SV,salvaments,RC,Recerca persones perdudes,08255,Santa Maria de Merlès,Santa Maria de Merlès,14,Berguedà,2020,8,30/08/2020,415973,4650455,23,SI,1.985376848,42.00162931,
202530787,Metropolitana Nord,SV,salvaments,MU,Rescat de muntanya,08197,Sant Andreu de Llavaneres,Sant Andreu de Llavaneres,21,Maresme,2020,8,30/08/2020,456734,4603197,25,SI,2.480980478,41.57928957,
202701154,U.F. Val d'Aran,SV,salvaments,MU,Rescat de muntanya,99999,Fora de Catalunya,Fora de Catalunya,00,Fora de Catalunya,2020,8,30/08/2020,,,27,SI,,,
202421666,Metropolitana Sud,SV,salvaments,MU,Rescat de muntanya,08174,Puigdàlber,Puigdàlber,03,Alt Penedès,2020,8,30/08/2020,391094,4584361,24,SI,1.697102936,41.40341924,
